1 1 8.14117647058824 6.93460490463215 7.61175360480963 9 7 8 7.77 7.691506996006 4.64079954977477 4.07752463114419 3.41399511257252 4.84688333333333 4.387 6.23136215486318 4.54007563862721 1 5.05887171920607 9.41739270857354 9.42624091052202 9.67364440235181 10 9.62931950536184 9.35333333333333 9.24 8.0392 8.87751111111111 6.27472905673759 9.22308065401223 7.74890485537491 10 4.16441917419434 4.61538461538462 8.29692309863818 5.69224229607238 8.0796645656396 10 8.027 10 9.34233333333333 5.56666666666667 6.1493674964539 7.19782446808511 8 6.30467459169614 10 7.20308887048364 5.86672298697047 6 9.7146626309388 6.3675 7.1944309770546 5.99827045099174 6.85693117432594 7.80078445938097
1 2 1.52941176470588 7.81712901443272 3.19945752976606 7 2 4.5 2.585 3.92619966178093 4.08870027046648 4.22723727811721 4.58019672897813 4.4094 4.508 6.62669215318262 5.12143577880658 0.705882352941176 4.05952566858367 8.49215232254306 6.47579425524805 9.41671871746821 5 7.34616632381483 8.48 6.24 5.7888 6.83626666666667 5.9494441004902 0 2.9747220502451 7.18197375926982 1.65725812315941 0 1.10625641315176 0.921171512103722 4.47853349707133 0 8.459 10 6.153 5.56666666666667 3.663099625 4.91165610539216 6 7.7551761538341 3 5.14943309181549 3.84038233304065 1.33333333333333 9.16779812452423 3.7175 7.5903137707438 5.68440930989306 5.22228947858918 5.50824085680156
1 3 3.29705882352941 8.01097789596449 2.14254203922377 10 9 9.5 4.4925 5.48861575174354 3.74932031477737 3.31848833481668 2.78028209352763 3.65268333333333 3.151 5.45588228825377 3.01610398689955 0.882352941176471 3.34789337469902 8.46885548610886 5.14600555813118 8.54408769178928 5 6.78973718400733 8.92 7.72 4.2544 6.9648 3.13273833469766 0 1.56636916734883 10 0 2.30769230769231 0.110625641315176 0.806105983002495 4.83431878758783 5 6.533 9 6.84433333333333 2.23333333333333 2.6561976006573 5.17298709619336 4 0.640811349062183 0 2.45055489654103 2.75842781684144 1.55555555555556 8.54909075398717 2.73 7.60735182562342 6.83896993607751 5.00656598134752 4.76715140374063
1 4 5.70882352941177 4.12331370787518 7.58552849294224 7 1 4 7.215 5.72653314604584 4.60589153142191 3.8546343545871 3.12670245170593 4.14021666666667 4.3255 6.85719510304923 2.80050991296101 0.882352941176471 4.37772353181081 6.16011796302367 5.68286394756787 2.2654 5 4.77709547764789 4.15333333333333 7.28 6.0288 5.82071111111111 3.79621185240964 3.88343988090025 3.83982586665495 0 0 0.769230769230769 7.96504617469265 2.91142564797447 3.14299065643513 5 8.173 5 6.05766666666667 2.76666666666667 2.87280991465863 3.43929362248996 10 2.52300980469359 10 5.26696333475148 2.01456135908763 4.22222222222222 9.09015283887609 6.5975 5.35220036247075 5.46022278053685 5.45614326053226 5.5935910873168
1 5 8.12352941176471 7.93563862292022 10 5 5 5 9.07 8.02583360693698 4.22356685591318 3.96537826232287 4.94914582794897 4.3638 6.409 9.80196309009395 4.99024113282903 1 5.56705356280517 9.52663147665614 8.50265539546588 9.40380238539526 10 9.35827231437932 9.11333333333333 9.26 8.2832 8.88551111111111 5.35498370359282 9.81656882461547 7.58577626410414 10 10 5.38461538461538 10 8.46153846153846 8.73320645918843 10 8.667 10 9.55566666666667 5.56666666666667 6.02525865469062 7.1937224760479 10 8.99846320709522 0 6.2973518340834 4.22224226113713 5.77777777777778 9.89344593859142 4.675 9.54782922066169 6.4914808155754 6.76796266895724 7.5403270565691
1 6 4.60294117647059 6.6614372608923 10 5 5 5 7.5075 6.75437568747258 8.46306167230592 8.05613405240256 8.12581232006989 8.49813333333333 6.8315 8.20565499740608 8.42403044609839 1 8.32554085270202 8.52658068544038 9.03026459604789 9.5024154589372 10 9.26481518510637 9.07333333333333 9.46 8.2072 8.91351111111111 7.34629445 8.46687058991787 7.90658251995894 10 8.79761636257172 4.61538461538462 0.110625641315176 4.50787553975717 7.8319922927068 10 9.062 10 9.68733333333333 8.9 4.9540317 6.27647042222222 10 7.92785491123148 10 8.00972617224228 3.88940576645693 10 9.91260554425776 9.66 9.09193828459257 8.82302072087992 8.5628283860312 8.75329596386894
1 7 3.82352941176471 3.15496991626608 10 4 3 3.5 7.775 5.65069986560616 7.54758738999883 8.0060416178674 8.14385198946147 8.71275 7.3085 8.10049393989243 8.23335051948308 1 8.2565719320879 8.88129422389447 9.88826400449772 9.67883887902404 10 9.61209927685406 9.8166 8.94 6.5444 8.43366666666667 7.64039015104167 9.96331376492309 8.80185195798238 10 10 3.07692307692308 7.7437948920623 6.94023932299513 8.54393948691104 8 8.95 10 8.98333333333333 8.9 3.84572375520833 2.1462089375 6 10 3 5.64865544878472 4.06672363803368 8.88888888888889 9.24953663026074 9.0625 7.2796212514527 8.1392518063435 7.78108703582992 7.47102527264932
1 8 6.08235294117647 7.8812078174811 0 9 4 6.5 4.8 5.05271215173152 3.15196892054229 3.47830994827926 4.68200701319716 3.78916666666667 7.253 9.77361423385482 5.1393976443145 0.823529411764706 4.817247783943 9.04004683404997 6.02000211027273 9.72299421385942 5 7.44576078954553 8.89333333333333 8.2 6.688 7.92711111111111 4.80976166666667 7.40947818206032 6.10961992436349 10 4.66321676969528 4.61538461538462 1.43813333709728 3.57224490739239 6.90224398571675 5 10 9 8 8.33333333333333 6.76501566666667 7.59222175 8 7.7551761538341 1 6.57429115063902 4.89059371086394 6 9.89134504544406 2.79 7.60083656391257 7.814181338777 6.49782610983293 7.02403908682398
1 10 3.63529411764706 8.03269754768392 9.97732990763048 10 10 10 2.55 6.83906431459229 5.12048094908321 5.17849721668521 5.46525246989058 4.81715 4.786 8.85531453434199 6.7280682541322 0.411764705882353 4.05447912565881 9.66738620530523 7.34076436495379 9.46976090014059 10 9.1194778675999 9.48 9.06 7.4432 8.66106666666667 7.6208549342723 5.68167297212007 6.65126395319618 10 10 6.15384615384615 0.774379489206231 5.64274188101746 7.73876812522008 10 6.937 10 8.979 8.33333333333333 4.2600925399061 7.95797336150235 8 10 10 8.09189987245697 5.77384612033076 7.77777777777778 9.08184435265137 2.41 8.55411470498076 9.32744041193139 7.15417056127868 8.07502347791188
1 11 9.75 9.67595654764053 7.73864088210994 9 9 9 6.965 8.6259194859501 3.13745822008828 3.64648951733955 4.21290218019582 2.98951666666667 0.941 3.08760739078099 2.61788077782004 0.764705882352941 2.73524133303949 9.48846570922624 9.57433496150172 8.60176693459863 0 6.91614190133165 6.54 7.22 6.2748 6.67826666666667 5.4600566959707 0.162721893491124 2.81138929473091 10 1.65725812315941 0 7.63316925074712 3.09680912463551 5.64661627150827 5 9.796 10 8.26533333333333 10 5.93696731043956 6.34553925457876 10 1.36606213013117 10 7.27476144919158 3.36351780337517 4 9.22966555439173 1.6875 6.52844703554438 6.61478340672131 5.2373189666721 6.92580458306567
1 12 7.23823529411765 5.96894194271508 10 6 6 6 6.8875 7.21893544736655 7.84793720884256 6.86422876163044 6.69444680515066 6.1336 3.803 5.92910704706521 7.71930618052041 0.882352941176471 6.04929425253234 9.53094930812294 9.14545044832371 9.62256595084343 0 7.07474142682252 8.22 7.86 5.6344 7.23813333333333 6.76970205050505 4.93196743100749 5.85083474075627 10 1.65725812315941 0 9.40317951178993 3.68681254498311 6.69394515476818 8 0 10 6 8.9 4.40790474161584 6.505965706475 8 5.68303106506558 10 7.24948358552607 5.10981906788397 5.33333333333333 9.34912071923801 7.655 4.99963804101606 7.34338962712897 6.63171679810006 6.62706679454204
1 13 2.32647058823529 2.31247557070687 10 2 0 1 8.0125 4.73028923178843 7.77262461059882 7.62123787121449 7.3851062924979 7.81581666666667 6.5325 9.94330228752175 7.82397913586731 1 8.11182085804587 9.21430007011458 9.77538825481413 9.932 10 9.73042208123218 9.8166 8.94 6.5444 8.43366666666667 7.92269578980892 9.72899548194098 8.82584563587495 10 10 3.84615384615385 7.7437948920623 7.19664957940538 8.61404047048675 8 8.908 10 8.96933333333333 8.9 3.29444343312102 4.71115688853503 6 10 10 7.15093338694268 3.03940699821295 8.66666666666667 9.8944963851651 9.525 9.04245293538141 8.0271585416654 8.03253025451526 8.05093232493042
1 15 8.16470588235294 9.77147463605558 8.95368567889154 4 3 3.5 8.0025 7.67847323946001 5.4356707822746 4.45014761616349 4.54851534182231 6.2753 1.069 7.28823181147195 5.68018746596859 0.764705882352941 4.37988063248331 8.93262062168476 8.90847438968813 9.78255766183461 0 6.90591316830188 5.84 7.62 7.2868 6.9156 5.94759892105263 4.77280935801485 5.36020413953374 10 1.65725812315941 0.769230769230769 1.77001026104281 1.39883305114433 5.91865929766952 8 8.098 5 7.03266666666667 6.1 5.34335360526316 7.78805023684211 8 7.56522952069699 1 5.96610556046704 4.04040416081746 0.444444444444445 8.19542952338075 5.4475 9.13834698244026 8.3522290092319 5.9363923533858 6.31172152683984
1 18 5.53235294117647 5.1405149887711 5.72942513628089 10 3 6.5 7.1825 6.01695861324569 4.63351912025233 4.56782711468957 3.94383535995483 5.35135 3.915 7.83711986629742 7.29613333333333 0.823529411764706 5.22495709055277 9.62022999686497 9.69242275473065 9.81395348837215 5 8.53165155999195 10 8.72 6.672 8.464 5.43206090476191 9.59585938726642 7.51396014601416 10 2.85964161157608 3.07692307692308 8.51817438126853 4.81824635658923 7.69905162565085 10 5.07 10 8.35666666666667 4.43333333333333 7.4623379047619 7.54699426984127 10 7.51342589347778 10 7.82601523356905 2.5 4.22222222222222 7.60762831653958 4.7225 7.96486696701541 5.2920828835197 5.38488339821615 7.18918843281729
1 19 2.99705882352941 7.16403269754768 5.6189876342134 9 9 9 6.0075 6.1575158310581 7.02859583058768 7.03564434549786 6.48685111368404 6.14716666666667 3.168 8.09678183993884 5.42436472652581 0.882352941176471 6.08479268896873 9.20247916561292 7.17185832543861 9.11937281199148 10 8.87342757576075 3.76 8.48 5.5312 5.92373333333333 6.52670739147287 9.19586296274609 7.86128517710948 10 10 5.38461538461538 10 8.46153846153846 8.06163924299532 8 10 10 9.33333333333333 10 4.87218361434109 5.54320385852713 10 3.78356473369444 10 7.36649203442711 3.74342815724074 6.22222222222222 8.45585334323616 8.26 9.1249285174 8.29618237689284 7.35043576949866 8.0167537124197
1 20 4.76176470588235 6.35113593841109 10 8 4 6 7.39 6.90058012885869 6.08645687506883 5.03593210962342 4.85722065125248 4.75476666666667 3.996 8.38188933589953 4.84820222387559 1 5.57839181613165 9.59616524339531 9.57917451970467 8.73358153158959 5 8.22723032367239 8.25333333333333 7.3 6.058 7.20377777777778 4.75556238596491 4.91599047782399 4.83577643189445 9.81447124304267 4.16441917419434 3.07692307692308 8.186297457323 5.14254656948014 6.74914300554876 5 6.146 8 6.382 2.23333333333333 3.15860215512465 5.39490369529086 6 7.13353262720355 3 4.48672863515873 1.16110490155501 4.44444444444444 7.30271088328153 6.365 4.99927608203213 0 4.04542271855219 4.97138378457031
1 22 5.66176470588235 5.82652763926889 6.98778353656775 10 7 8.5 8.0575 7.0067151763438 5.44905428892961 5.02672834605899 4.32764075303883 4.75793333333333 4.768 8.83884579945628 3.7756284260291 0.941176470588235 5.49318537222766 8.13235790281588 9.11349670471928 9.71637546769171 10 9.24055751880672 9.8166 8.94 6.5444 8.43366666666667 5.38585339966832 9.8390541871717 7.61245379342001 10 10 6.92307692307692 7.63316925074712 8.18541539127468 8.55788396284034 10 8.282 10 9.42733333333333 5.56666666666667 5.41849182089552 7.58771217412935 6 9.25748134319128 10 7.30505866748047 3.59651469023079 6 9.4163492999537 6.4625 9.11805129670521 5.25845490411627 6.64197836516766 7.79145678866049
1 23 6.45294117647059 10 1.63599467305715 9 4 6.5 6.985 6.31478716990555 4.44261236452026 4.40449640110091 4.24586321120465 5.609 2.139 4.75634511684986 5.07721698924731 0.823529411764706 3.95504289588869 9.01822200154717 8.85923828197826 9.95117225343926 0 6.95715813424117 6.64 7.62 7.2868 7.18226666666667 5.48645203693382 2.70949590400303 4.09797397046843 10 1.65725812315941 0.769230769230769 7.19066668548642 3.20571852595887 6.12148979077349 8 8.02694084727012 5 7.00898028242338 6.66666666666667 5.1508933147583 7.1902120659813 6 7.94512278697122 10 7.15881580572958 4.33018785620331 2 9.03340362280772 6.535 8.80627290046231 6.97348185369123 6.2797243721941 6.81584015344902
1 24 5.44411764705882 10 4.56348722367374 8 5 6.5 5.7375 6.44902097414651 2.64411698869668 3.48630501141832 3.31116208837271 3.2263 2.655 8.51344157835808 1.93025599084844 0.823529411764706 3.35615139238874 9.12652101129061 8.91130932570323 9.12403199187508 5 8.04046558221723 8.06666666666667 7.44 5.1872 6.89795555555556 4.19002068962076 1.14026451294971 2.66514260128524 10 0 1.53846153846154 10 3.84615384615385 5.85231300074866 8 0 10 6 10 4.1967785998004 7.3809489251497 8 7.7551761538341 10 7.88881727979737 3.57183944725755 2.66666666666667 9.7311740315642 2.9675 9.28664803321637 6.92864454781999 5.8587454544208 6.58252091140606
1 25 5.16846886342759 8.68417756077966 8.32406710269306 7 3 5 7.6325 6.96184270538006 6.7911604290489 5.95823444927922 5.33706165890549 6.5914 6.059 8.86105205313478 5.7122934166225 1 6.4728860009987 9.93060593217804 9.14746041324178 9.95127384101345 5 8.50733504660832 7.54 7.98 4.8288 6.78293333333333 5.16697239717809 5.38108654163542 5.27402946940676 10 1.65725812315941 2.72727272727273 10 4.79484361681071 6.7129516048877 10 7.108 10 9.036 3.9 3.93902579512086 6.50683608496342 8 2.52300980469359 1 4.31147861412965 4.31249643817093 3.77777777777778 9.52436858818914 6.4375 8.62844620986078 7.98232123579416 6.7771517082988 6.70821010747615
